id,starts,ends,duration,session_id,trial_id,t0,prod_onset_t0,prod_onset,prod_offset,stim_onset,stim_offset,prod_offset_t0,stim_onset_t0,stim_offset_t0
175,46744.3312107856,46757.8035584641,13.472347678493,2,115,46750.3312107856,0,46750.3312107856,46751.8035584641,NaN,NaN,1.47234767849295,NaN,NaN
176,46749.5019327597,46762.8204827699,13.3185500102045,2,116,46755.5019327597,0,46755.5019327597,46756.8204827699,NaN,NaN,1.31855001020449,NaN,NaN
177,46754.339149813,46767.7452084966,13.4060586835985,2,117,46760.339149813,0,46760.339149813,46761.7452084966,NaN,NaN,1.40605868359853,NaN,NaN
178,46759.3280245517,46772.7675327282,13.439508176496,2,118,46765.3280245517,0,46765.3280245517,46766.7675327282,NaN,NaN,1.43950817649602,NaN,NaN
179,46764.2868797532,46777.7340578134,13.4471780602034,2,119,46770.2868797532,0,46770.2868797532,46771.7340578134,NaN,NaN,1.44717806020344,NaN,NaN
180,46769.3061440351,46782.6166841667,13.3105401315988,2,120,46775.3061440351,0,46775.3061440351,46776.6166841667,NaN,NaN,1.31054013159883,NaN,NaN
181,47395.8954446357,47409.5517632468,13.6563186111016,3,1,47401.8954446357,0,47401.8954446357,47403.5517632468,NaN,NaN,1.6563186111016,NaN,NaN
182,47401.2329914606,47414.8171310038,13.5841395431999,3,2,47407.2329914606,0,47407.2329914606,47408.8171310038,NaN,NaN,1.58413954319985,NaN,NaN
183,47406.366417706,47419.901627881,13.5352101750032,3,3,47412.366417706,0,47412.366417706,47413.901627881,NaN,NaN,1.53521017500316,NaN,NaN
184,47411.6571867967,47425.0709885395,13.4138017427977,3,4,47417.6571867967,0,47417.6571867967,47419.0709885395,NaN,NaN,1.41380174279766,NaN,NaN
185,47416.9911859289,47430.5004964384,13.5093105095002,3,5,47422.9911859289,0,47422.9911859289,47424.5004964384,NaN,NaN,1.50931050950021,NaN,NaN
186,47422.2331507727,47435.8268901919,13.5937394192006,3,6,47428.2331507727,0,47428.2331507727,47429.8268901919,NaN,NaN,1.59373941920057,NaN,NaN
187,47427.5960663161,47441.2659247524,13.6698584362966,3,7,47433.5960663161,0,47433.5960663161,47435.2659247524,NaN,NaN,1.66985843629664,NaN,NaN
188,47432.850073266,47446.4110631081,13.5609898420953,3,8,47438.850073266,0,47438.850073266,47440.4110631081,NaN,NaN,1.5609898420953,NaN,NaN
189,47439.7915760543,47453.2889267182,13.4973506639071,3,9,47445.7915760543,0,47445.7915760543,47447.2889267182,NaN,NaN,1.49735066390713,NaN,NaN
190,47445.3729629457,47458.870663605,13.4977006592962,3,10,47451.3729629457,0,47451.3729629457,47452.870663605,NaN,NaN,1.49770065929624,NaN,NaN
191,47454.4497799587,47468.0086498282,13.5588698695065,3,11,47460.4497799587,0,47460.4497799587,47462.0086498282,NaN,NaN,1.55886986950645,NaN,NaN
192,47460.7783687544,47474.3360586391,13.5576898846994,3,12,47466.7783687544,0,47466.7783687544,47468.3360586391,NaN,NaN,1.55768988469936,NaN,NaN
193,47465.8732313288,47479.4811505649,13.6079192360994,3,13,47471.8732313288,0,47471.8732313288,47473.4811505649,NaN,NaN,1.60791923609941,NaN,NaN
194,47471.2526289209,47484.7134300568,13.4608011359014,3,14,47477.2526289209,0,47477.2526289209,47478.7134300568,NaN,NaN,1.46080113590142,NaN,NaN
195,47476.1554017142,47489.5863832352,13.4309815209999,3,15,47482.1554017142,0,47482.1554017142,47483.5863832352,NaN,NaN,1.43098152099992,NaN,NaN
196,47481.418215335,47494.7489481505,13.3307328155061,3,16,47487.418215335,0,47487.418215335,47488.7489481505,NaN,NaN,1.33073281550605,NaN,NaN
197,47487.0862878916,47500.5614088426,13.4751209509996,3,17,47493.0862878916,0,47493.0862878916,47494.5614088426,NaN,NaN,1.47512095099955,NaN,NaN
198,47492.3448257366,47505.8920757562,13.5472500195974,3,18,47498.3448257366,0,47498.3448257366,47499.8920757562,NaN,NaN,1.54725001959741,NaN,NaN
199,47497.7555106632,47511.1601125249,13.4046018617009,3,19,47503.7555106632,0,47503.7555106632,47505.1601125249,NaN,NaN,1.40460186170094,NaN,NaN
200,47503.0741045175,47516.6333043827,13.5591998652017,3,20,47509.0741045175,0,47509.0741045175,47510.6333043827,NaN,NaN,1.55919986520166,NaN,NaN
201,47508.3306514345,47521.8916412766,13.5609898420953,3,21,47514.3306514345,0,47514.3306514345,47515.8916412766,NaN,NaN,1.5609898420953,NaN,NaN
202,47513.5612009489,47527.1312206744,13.5700197254992,3,22,47519.5612009489,0,47519.5612009489,47521.1312206744,NaN,NaN,1.57001972549915,NaN,NaN
203,47518.6289383967,47532.1106992619,13.4817608652011,3,23,47524.6289383967,0,47524.6289383967,47526.1106992619,NaN,NaN,1.48176086520107,NaN,NaN
204,47524.0276244319,47537.6833630505,13.6557386185959,3,24,47530.0276244319,0,47530.0276244319,47531.6833630505,NaN,NaN,1.65573861859593,NaN,NaN
205,47529.4139774111,47542.8977582502,13.4837808390948,3,25,47535.4139774111,0,47535.4139774111,47536.8977582502,NaN,NaN,1.48378083909483,NaN,NaN
206,47534.6932140352,47548.221394301,13.5281802657992,3,26,47540.6932140352,0,47540.6932140352,47542.221394301,NaN,NaN,1.52818026579916,NaN,NaN
207,47540.0700771369,47553.6393868716,13.5693097346957,3,27,47546.0700771369,0,47546.0700771369,47547.6393868716,NaN,NaN,1.56930973469571,NaN,NaN
208,47545.4720544376,47558.982064938,13.5100105003949,3,28,47551.4720544376,0,47551.4720544376,47552.982064938,NaN,NaN,1.51001050039486,NaN,NaN
209,47550.6923718225,47564.261301562,13.5689297395002,3,29,47556.6923718225,0,47556.6923718225,47558.261301562,NaN,NaN,1.56892973950016,NaN,NaN
210,47556.0568428227,47569.6091527768,13.5523099541024,3,30,47562.0568428227,0,47562.0568428227,47563.6091527768,NaN,NaN,1.55230995410238,NaN,NaN
211,47561.5780150147,47575.0605758696,13.4825608548999,3,31,47567.5780150147,0,47567.5780150147,47569.0605758696,NaN,NaN,1.48256085489993,NaN,NaN
212,47566.9248207662,47580.5756094486,13.6507886823965,3,32,47572.9248207662,0,47572.9248207662,47574.5756094486,NaN,NaN,1.65078868239652,NaN,NaN
213,47572.3586999163,47585.7734316471,13.4147317308016,3,33,47578.3586999163,0,47578.3586999163,47579.7734316471,NaN,NaN,1.41473173080158,NaN,NaN
214,47578.5969544018,47591.9692266809,13.372272279099,3,34,47584.5969544018,0,47584.5969544018,47585.9692266809,NaN,NaN,1.37227227909898,NaN,NaN
215,47583.9067174162,47597.4607873477,13.5540699315025,3,35,47589.9067174162,0,47589.9067174162,47591.4607873477,NaN,NaN,1.55406993150245,NaN,NaN
216,47589.4735012809,47602.8158539463,13.3423526653933,3,36,47595.4735012809,0,47595.4735012809,47596.8158539463,NaN,NaN,1.34235266539326,NaN,NaN
217,47594.8009927586,47608.3616026056,13.5606098469943,3,37,47600.8009927586,0,47600.8009927586,47602.3616026056,NaN,NaN,1.56060984699434,NaN,NaN
218,47600.3454769111,47613.8909669534,13.5454900422992,3,38,47606.3454769111,0,47606.3454769111,47607.8909669534,NaN,NaN,1.54549004229921,NaN,NaN
219,47605.7571073023,47619.2897175109,13.5326102086037,3,39,47611.7571073023,0,47611.7571073023,47613.2897175109,NaN,NaN,1.53261020860373,NaN,NaN
220,47611.2300723785,47624.8679812273,13.6379088487956,3,40,47617.2300723785,0,47617.2300723785,47618.8679812273,NaN,NaN,1.63790884879563,NaN,NaN
221,47616.6380150789,47630.0971762359,13.4591611569995,3,41,47622.6380150789,0,47622.6380150789,47624.0971762359,NaN,NaN,1.45916115699947,NaN,NaN
222,47621.8953797238,47635.4020702671,13.5066905432977,3,42,47627.8953797238,0,47627.8953797238,47629.4020702671,NaN,NaN,1.50669054329774,NaN,NaN
223,47627.1312891689,47640.6404496803,13.5091605113994,3,43,47633.1312891689,0,47633.1312891689,47634.6404496803,NaN,NaN,1.50916051139939,NaN,NaN
224,47632.3376689953,47645.897528852,13.5598598567012,3,44,47638.3376689953,0,47638.3376689953,47639.897528852,NaN,NaN,1.55985985670122,NaN,NaN
225,47637.6852392601,47651.1788499723,13.4936107121976,3,45,47643.6852392601,0,47643.6852392601,47645.1788499723,NaN,NaN,1.49361071219755,NaN,NaN
226,47642.9873233275,47656.4738441312,13.4865208037008,3,46,47648.9873233275,0,47648.9873233275,47650.4738441312,NaN,NaN,1.48652080370084,NaN,NaN
227,47648.3748040306,47661.9000943337,13.5252903030996,3,47,47654.3748040306,0,47654.3748040306,47655.9000943337,NaN,NaN,1.52529030309961,NaN,NaN
228,47654.1368272815,47667.688417245,13.5515899634993,3,48,47660.1368272815,0,47660.1368272815,47661.688417245,NaN,NaN,1.55158996349928,NaN,NaN
229,47661.065047026,47674.5568077621,13.4917607360985,3,49,47667.065047026,0,47667.065047026,47668.5568077621,NaN,NaN,1.49176073609851,NaN,NaN
230,47667.6786685717,47681.2623581206,13.5836895488974,3,50,47673.6786685717,0,47673.6786685717,47675.2623581206,NaN,NaN,1.58368954889738,NaN,NaN
231,47672.9361445229,47686.330566516,13.3944219931,3,51,47678.9361445229,0,47678.9361445229,47680.330566516,NaN,NaN,1.39442199309997,NaN,NaN
232,47678.5053864482,47691.9811673906,13.4757809423973,3,52,47684.5053864482,0,47684.5053864482,47685.9811673906,NaN,NaN,1.47578094239725,NaN,NaN
233,47684.5194332291,47697.8291163165,13.3096830873983,3,53,47690.5194332291,0,47690.5194332291,47691.8291163165,NaN,NaN,1.3096830873983,NaN,NaN
234,47689.4118158027,47702.7432886086,13.3314728059049,3,54,47695.4118158027,0,47695.4118158027,47696.7432886086,NaN,NaN,1.33147280590492,NaN,NaN
235,47694.5267835942,47707.8978958883,13.3711122941022,3,55,47700.5267835942,0,47700.5267835942,47701.8978958883,NaN,NaN,1.3711122941022,NaN,NaN
236,47699.8518596263,47713.2713312959,13.4194716696002,3,56,47705.8518596263,0,47705.8518596263,47707.2713312959,NaN,NaN,1.41947166960017,NaN,NaN
237,47704.8511411734,47718.3217821822,13.4706410088038,3,57,47710.8511411734,0,47710.8511411734,47712.3217821822,NaN,NaN,1.4706410088038,NaN,NaN
238,47710.0446456893,47723.4692472926,13.4246016033067,3,58,47716.0446456893,0,47716.0446456893,47717.4692472926,NaN,NaN,1.42460160330666,NaN,NaN
239,47715.0698301171,47728.6296699741,13.559839857,3,59,47721.0698301171,0,47721.0698301171,47722.6296699741,NaN,NaN,1.55983985700004,NaN,NaN
240,47720.2026054171,47733.6379368819,13.4353314648033,3,60,47726.2026054171,0,47726.2026054171,47727.6379368819,NaN,NaN,1.43533146480331,NaN,NaN
241,47746.5805281735,47759.8810713789,13.3005432053978,3,61,47752.5805281735,0,47752.5805281735,47753.8810713789,NaN,NaN,1.30054320539784,NaN,NaN
242,47751.6050171335,47765.0528784365,13.4478613030005,3,62,47757.6050171335,0,47757.6050171335,47759.0528784365,NaN,NaN,1.44786130300054,NaN,NaN
243,47756.9710503751,47770.4360714565,13.4650210813998,3,63,47762.9710503751,0,47762.9710503751,47764.4360714565,NaN,NaN,1.46502108139975,NaN,NaN
244,47762.1326985176,47775.5334104295,13.4007119119051,3,64,47768.1326985176,0,47768.1326985176,47769.5334104295,NaN,NaN,1.40071191190509,NaN,NaN
245,47767.2779004418,47780.7070019871,13.4291015453055,3,65,47773.2779004418,0,47773.2779004418,47774.7070019871,NaN,NaN,1.42910154530546,NaN,NaN
246,47772.3371089535,47785.700211351,13.3631023975031,3,66,47778.3371089535,0,47778.3371089535,47779.700211351,NaN,NaN,1.3631023975031,NaN,NaN
247,47777.5323257088,47790.9362175796,13.4038918707956,3,67,47783.5323257088,0,47783.5323257088,47784.9362175796,NaN,NaN,1.40389187079563,NaN,NaN
248,47782.9191896352,47796.3868406826,13.4676510474019,3,68,47788.9191896352,0,47788.9191896352,47790.3868406826,NaN,NaN,1.46765104740189,NaN,NaN
249,47787.9486430541,47801.3045355448,13.3558924906974,3,69,47793.9486430541,0,47793.9486430541,47795.3045355448,NaN,NaN,1.35589249069744,NaN,NaN
250,47792.8692678785,47806.3378289142,13.4685610356973,3,70,47798.8692678785,0,47798.8692678785,47800.3378289142,NaN,NaN,1.46856103569735,NaN,NaN
251,47798.1948829499,47811.5482354733,13.3533525234016,3,71,47804.1948829499,0,47804.1948829499,47805.5482354733,NaN,NaN,1.35335252340155,NaN,NaN
252,47804.0041233294,47817.4246149858,13.4204916563976,3,72,47810.0041233294,0,47810.0041233294,47811.4246149858,NaN,NaN,1.42049165639764,NaN,NaN
253,47809.2286451831,47822.653436784,13.4247916008972,3,73,47815.2286451831,0,47815.2286451831,47816.653436784,NaN,NaN,1.42479160089715,NaN,NaN
254,47814.1008561095,47827.4515486673,13.3506925577967,3,74,47820.1008561095,0,47820.1008561095,47821.4515486673,NaN,NaN,1.35069255779672,NaN,NaN
255,47819.1045389076,47832.7667074431,13.6621685354985,3,75,47825.1045389076,0,47825.1045389076,47826.7667074431,NaN,NaN,1.66216853549849,NaN,NaN
256,47824.4697944208,47837.8631464277,13.3933520068967,3,76,47830.4697944208,0,47830.4697944208,47831.8631464277,NaN,NaN,1.39335200689675,NaN,NaN
257,47829.5921698552,47842.9886118222,13.396441967001,3,77,47835.5921698552,0,47835.5921698552,47836.9886118222,NaN,NaN,1.39644196700101,NaN,NaN
258,47835.112544319,47848.6567743776,13.5442300586001,3,78,47841.112544319,0,47841.112544319,47842.6567743776,NaN,NaN,1.54423005860008,NaN,NaN
259,47840.5714163619,47853.7776707848,13.2062544229047,3,79,47846.5714163619,0,47846.5714163619,47847.7776707848,NaN,NaN,1.20625442290475,NaN,NaN
260,47845.4014323562,47858.8721633639,13.4707310076992,3,80,47851.4014323562,0,47851.4014323562,47852.8721633639,NaN,NaN,1.47073100769921,NaN,NaN
261,47850.5076502608,47863.950771625,13.4431213642019,3,81,47856.5076502608,0,47856.5076502608,47857.950771625,NaN,NaN,1.44312136420194,NaN,NaN
262,47855.7090491978,47869.105321167,13.396271969199,3,82,47861.7090491978,0,47861.7090491978,47863.105321167,NaN,NaN,1.39627196919901,NaN,NaN
263,47861.3530984952,47874.8173295868,13.4642310915951,3,83,47867.3530984952,0,47867.3530984952,47868.8173295868,NaN,NaN,1.46423109159514,NaN,NaN
264,47866.2907930991,47879.7980236354,13.5072305362992,3,84,47872.2907930991,0,47872.2907930991,47873.7980236354,NaN,NaN,1.50723053629918,NaN,NaN
265,47871.2532519064,47884.6350040631,13.3817521567034,3,85,47877.2532519064,0,47877.2532519064,47878.6350040631,NaN,NaN,1.38175215670344,NaN,NaN
266,47876.3349069128,47889.7554385687,13.4205316559019,3,86,47882.3349069128,0,47882.3349069128,47883.7554385687,NaN,NaN,1.42053165590187,NaN,NaN
267,47881.3800623906,47894.7412748125,13.3612124218998,3,87,47887.3800623906,0,47887.3800623906,47888.7412748125,NaN,NaN,1.36121242189984,NaN,NaN
268,47886.1722088741,47899.5139715472,13.3417626731025,3,88,47892.1722088741,0,47892.1722088741,47893.5139715472,NaN,NaN,1.34176267310249,NaN,NaN
269,47891.2424172437,47904.6501790645,13.4077618207957,3,89,47897.2424172437,0,47897.2424172437,47898.6501790645,NaN,NaN,1.40776182079571,NaN,NaN
270,47896.4050066819,47909.7253296318,13.3203229498977,3,90,47902.4050066819,0,47902.4050066819,47903.7253296318,NaN,NaN,1.32032294989767,NaN,NaN
271,47901.593244481,47914.9434670449,13.3502225638949,3,91,47907.593244481,0,47907.593244481,47908.9434670449,NaN,NaN,1.35022256389493,NaN,NaN
272,47906.8255117116,47920.2948027379,13.4692910263038,3,92,47912.8255117116,0,47912.8255117116,47914.2948027379,NaN,NaN,1.46929102630384,NaN,NaN
273,47911.856635109,47925.1783980404,13.3217629314022,3,93,47917.856635109,0,47917.856635109,47919.1783980404,NaN,NaN,1.32176293140219,NaN,NaN
274,47916.7968542035,47930.1730764316,13.3762222281002,3,94,47922.7968542035,0,47922.7968542035,47924.1730764316,NaN,NaN,1.37622222810023,NaN,NaN
275,47921.9050088677,47935.219111898,13.3141030302941,3,95,47927.9050088677,0,47927.9050088677,47929.219111898,NaN,NaN,1.31410303029406,NaN,NaN
276,47926.8957273101,47940.1559910356,13.260263725504,3,96,47932.8957273101,0,47932.8957273101,47934.1559910356,NaN,NaN,1.26026372550405,NaN,NaN
277,47931.6961436867,47944.9535874486,13.2574437619041,3,97,47937.6961436867,0,47937.6961436867,47938.9535874486,NaN,NaN,1.25744376190414,NaN,NaN
278,47936.2795441737,47949.8507938833,13.5712497095956,3,98,47942.2795441737,0,47942.2795441737,47943.8507938833,NaN,NaN,1.57124970959558,NaN,NaN
279,47941.3167274928,47954.7784886163,13.4617611235008,3,99,47947.3167274928,0,47947.3167274928,47948.7784886163,NaN,NaN,1.46176112350076,NaN,NaN
280,47946.2668641976,47959.7421251467,13.4752609491043,3,100,47952.2668641976,0,47952.2668641976,47953.7421251467,NaN,NaN,1.47526094910427,NaN,NaN
281,47951.546395341,47964.7711495251,13.2247541840989,3,101,47957.546395341,0,47957.546395341,47958.7711495251,NaN,NaN,1.22475418409886,NaN,NaN
282,47956.6041661327,47970.1342963733,13.5301302405933,3,102,47962.6041661327,0,47962.6041661327,47964.1342963733,NaN,NaN,1.53013024059328,NaN,NaN
283,47962.2045240869,47975.4429480944,13.2384240075044,3,103,47968.2045240869,0,47968.2045240869,47969.4429480944,NaN,NaN,1.23842400750436,NaN,NaN
284,47967.329178184,47980.7524998039,13.4233216198991,3,104,47973.329178184,0,47973.329178184,47974.7524998039,NaN,NaN,1.42332161989907,NaN,NaN
285,47972.7808503197,47986.1124931235,13.3316428038015,3,105,47978.7808503197,0,47978.7808503197,47980.1124931235,NaN,NaN,1.33164280380151,NaN,NaN
286,47977.7165326881,47991.073645163,13.3571124748996,3,106,47983.7165326881,0,47983.7165326881,47985.073645163,NaN,NaN,1.35711247489962,NaN,NaN
287,47982.82641733,47996.2977783295,13.4713609995015,3,107,47988.82641733,0,47988.82641733,47990.2977783295,NaN,NaN,1.47136099950148,NaN,NaN
288,47987.7134225884,48001.0947747503,13.3813521619013,3,108,47993.7134225884,0,47993.7134225884,47995.0947747503,NaN,NaN,1.3813521619013,NaN,NaN
289,47992.735528364,48006.1811096964,13.4455813324021,3,109,47998.735528364,0,47998.735528364,48000.1811096964,NaN,NaN,1.44558133240207,NaN,NaN
290,47997.9986151965,48011.3914472101,13.3928320136038,3,110,48003.9986151965,0,48003.9986151965,48005.3914472101,NaN,NaN,1.39283201360377,NaN,NaN
291,48003.1643178098,48016.5464699613,13.3821521514983,3,111,48009.1643178098,0,48009.1643178098,48010.5464699613,NaN,NaN,1.3821521514983,NaN,NaN
292,48008.1406619146,48021.5172641378,13.3766022232012,3,112,48014.1406619146,0,48014.1406619146,48015.5172641378,NaN,NaN,1.37660222320119,NaN,NaN
293,48012.9543049051,48026.3615867322,13.4072818271015,3,113,48018.9543049051,0,48018.9543049051,48020.3615867322,NaN,NaN,1.40728182710154,NaN,NaN
294,48018.1623682792,48031.5260206696,13.3636523903988,3,114,48024.1623682792,0,48024.1623682792,48025.5260206696,NaN,NaN,1.36365239039878,NaN,NaN
295,48022.9566869962,48036.24806032,13.291373323802,3,115,48028.9566869962,0,48028.9566869962,48030.24806032,NaN,NaN,1.29137332380196,NaN,NaN
296,48028.3883584365,48041.8325197872,13.4441613507006,3,116,48034.3883584365,0,48034.3883584365,48035.8325197872,NaN,NaN,1.4441613507006,NaN,NaN
297,48033.6135967116,48047.0778878024,13.4642910908005,3,117,48039.6135967116,0,48039.6135967116,48041.0778878024,NaN,NaN,1.46429109080054,NaN,NaN
298,48038.8053444654,48052.1943265287,13.3889820632976,3,118,48044.8053444654,0,48044.8053444654,48046.1943265287,NaN,NaN,1.38898206329759,NaN,NaN
299,48044.2150916657,48057.6165035685,13.4014119027997,3,119,48050.2150916657,0,48050.2150916657,48051.6165035685,NaN,NaN,1.40141190279974,NaN,NaN
300,48049.5179434616,48062.9903544475,13.4724109859017,3,120,48055.5179434616,0,48055.5179434616,48056.9903544475,NaN,NaN,1.47241098590166,NaN,NaN
301,50250.6235960052,50264.2301851363,13.6065891311009,4,1,50256.6235960052,0,50256.6235960052,50258.2301851363,NaN,NaN,1.60658913110092,NaN,NaN
302,50256.0259521497,50269.6383412054,13.6123890556992,4,2,50262.0259521497,0,50262.0259521497,50263.6383412054,NaN,NaN,1.61238905569917,NaN,NaN
303,50261.3832475471,50274.7741794794,13.3909319322993,4,3,50267.3832475471,0,50267.3832475471,50268.7741794794,NaN,NaN,1.39093193229928,NaN,NaN
304,50266.3972507383,50279.9370407371,13.539789998802,4,4,50272.3972507383,0,50272.3972507383,50273.9370407371,NaN,NaN,1.53978999880201,NaN,NaN
305,50271.7757188603,50285.4662569009,13.6905380406024,4,5,50277.7757188603,0,50277.7757188603,50279.4662569009,NaN,NaN,1.69053804060241,NaN,NaN
306,50277.1402458311,50290.6031568285,13.4629109974048,4,6,50283.1402458311,0,50283.1402458311,50284.6031568285,NaN,NaN,1.46291099740483,NaN,NaN
307,50282.2948355288,50295.8139557961,13.5191202672941,4,7,50288.2948355288,0,50288.2948355288,50289.8139557961,NaN,NaN,1.51912026729406,NaN,NaN
308,50287.6099791403,50301.0586203231,13.4486411827966,4,8,50293.6099791403,0,50293.6099791403,50295.0586203231,NaN,NaN,1.44864118279656,NaN,NaN
309,50292.7936561267,50306.2820467932,13.4883906665054,4,9,50298.7936561267,0,50298.7936561267,50300.2820467932,NaN,NaN,1.48839066650544,NaN,NaN
310,50298.4967783644,50311.8590006697,13.3622223052953,4,10,50304.4967783644,0,50304.4967783644,50305.8590006697,NaN,NaN,1.36222230529529,NaN,NaN
311,50303.7161072211,50317.3176964172,13.6015891960997,4,11,50309.7161072211,0,50309.7161072211,50311.3176964172,NaN,NaN,1.60158919609967,NaN,NaN
312,50309.1251042804,50322.5631056014,13.438001321003,4,12,50315.1251042804,0,50315.1251042804,50316.5631056014,NaN,NaN,1.43800132100296,NaN,NaN
313,50314.2612318846,50327.62883412,13.3676022353975,4,13,50320.2612318846,0,50320.2612318846,50321.62883412,NaN,NaN,1.3676022353975,NaN,NaN
314,50319.6056634483,50333.0739343761,13.4682709277986,4,14,50325.6056634483,0,50325.6056634483,50327.0739343761,NaN,NaN,1.46827092779859,NaN,NaN
315,50324.8295515797,50338.259523005,13.4299714252993,4,15,50330.8295515797,0,50330.8295515797,50332.259523005,NaN,NaN,1.4299714252993,NaN,NaN
316,50329.8180404355,50343.3588404212,13.540799985698,4,16,50335.8180404355,0,50335.8180404355,50337.3588404212,NaN,NaN,1.54079998569796,NaN,NaN
317,50334.9939275232,50348.358269801,13.3643422777968,4,17,50340.9939275232,0,50340.9939275232,50342.358269801,NaN,NaN,1.36434227779682,NaN,NaN
318,50339.9880593052,50353.4205706975,13.4325113922969,4,18,50345.9880593052,0,50345.9880593052,50347.4205706975,NaN,NaN,1.43251139229687,NaN,NaN
319,50345.2219956389,50358.6620969325,13.4401012935996,4,19,50351.2219956389,0,50351.2219956389,50352.6620969325,NaN,NaN,1.44010129359958,NaN,NaN
320,50350.4297099796,50363.8563514481,13.4266414684971,4,20,50356.4297099796,0,50356.4297099796,50357.8563514481,NaN,NaN,1.42664146849711,NaN,NaN
321,50355.4375745829,50368.9584348276,13.5208602446946,4,21,50361.4375745829,0,50361.4375745829,50362.9584348276,NaN,NaN,1.52086024469463,NaN,NaN
322,50360.6317037671,50374.0450354085,13.4133316413936,4,22,50366.6317037671,0,50366.6317037671,50368.0450354085,NaN,NaN,1.4133316413936,NaN,NaN
323,50365.7479362965,50379.2352069775,13.4872706809983,4,23,50371.7479362965,0,50371.7479362965,50373.2352069775,NaN,NaN,1.48727068099834,NaN,NaN
324,50370.8807816098,50384.2660636156,13.3852820058019,4,24,50376.8807816098,0,50376.8807816098,50378.2660636156,NaN,NaN,1.38528200580186,NaN,NaN
325,50376.2544237952,50389.8332132874,13.5787894921959,4,25,50382.2544237952,0,50382.2544237952,50383.8332132874,NaN,NaN,1.57878949219594,NaN,NaN
326,50381.5752220002,50394.8720251553,13.296803155099,4,26,50387.5752220002,0,50387.5752220002,50388.8720251553,NaN,NaN,1.29680315509904,NaN,NaN
327,50386.7014850656,50400.2058055251,13.5043204594986,4,27,50392.7014850656,0,50392.7014850656,50394.2058055251,NaN,NaN,1.50432045949856,NaN,NaN
328,50391.89632724,50405.3590882394,13.4627609993986,4,28,50397.89632724,0,50397.89632724,50399.3590882394,NaN,NaN,1.4627609993986,NaN,NaN
329,50397.0695690291,50410.3994617543,13.3298927251963,4,29,50403.0695690291,0,50403.0695690291,50404.3994617543,NaN,NaN,1.32989272519626,NaN,NaN
330,50402.2717004428,50415.6849320855,13.4132316427058,4,30,50408.2717004428,0,50408.2717004428,50409.6849320855,NaN,NaN,1.4132316427058,NaN,NaN
331,50407.4948729154,50420.9929234564,13.4980505409985,4,31,50413.4948729154,0,50413.4948729154,50414.9929234564,NaN,NaN,1.49805054099852,NaN,NaN
332,50412.7834862053,50426.1353786448,13.351892439503,4,32,50418.7834862053,0,50418.7834862053,50420.1353786448,NaN,NaN,1.35189243950299,NaN,NaN
333,50417.8689914674,50431.1483248494,13.2793333819936,4,33,50423.8689914674,0,50423.8689914674,50425.1483248494,NaN,NaN,1.27933338199364,NaN,NaN
334,50422.7905465257,50436.2603974329,13.4698509072041,4,34,50428.7905465257,0,50428.7905465257,50430.2603974329,NaN,NaN,1.46985090720409,NaN,NaN
335,50427.9349386894,50441.350870297,13.4159316075966,4,35,50433.9349386894,0,50433.9349386894,50435.350870297,NaN,NaN,1.41593160759658,NaN,NaN
336,50432.9308804479,50446.3645718248,13.4336913769002,4,36,50438.9308804479,0,50438.9308804479,50440.3645718248,NaN,NaN,1.43369137690024,NaN,NaN
337,50438.0185063485,50451.4199281447,13.4014217962031,4,37,50444.0185063485,0,50444.0185063485,50445.4199281447,NaN,NaN,1.40142179620307,NaN,NaN
338,50443.276574036,50456.6280164814,13.3514424454042,4,38,50449.276574036,0,50449.276574036,50450.6280164814,NaN,NaN,1.35144244540425,NaN,NaN
339,50448.2732964506,50461.6831281375,13.4098316868985,4,39,50454.2732964506,0,50454.2732964506,50455.6831281375,NaN,NaN,1.40983168689854,NaN,NaN
340,50453.3934095959,50466.851410657,13.4580010611026,4,40,50459.3934095959,0,50459.3934095959,50460.851410657,NaN,NaN,1.45800106110255,NaN,NaN
341,50458.4521075396,50471.8723290915,13.4202215519035,4,41,50464.4521075396,0,50464.4521075396,50465.8723290915,NaN,NaN,1.42022155190352,NaN,NaN
342,50463.5257059559,50476.8682585167,13.3425525607963,4,42,50469.5257059559,0,50469.5257059559,50470.8682585167,NaN,NaN,1.34255256079632,NaN,NaN
343,50468.8214661534,50482.1793285154,13.3578623619978,4,43,50474.8214661534,0,50474.8214661534,50476.1793285154,NaN,NaN,1.35786236199783,NaN,NaN
344,50473.656312338,50487.189002429,13.5326900910004,4,44,50479.656312338,0,50479.656312338,50481.189002429,NaN,NaN,1.5326900910004,NaN,NaN
345,50478.8443562682,50492.2064485752,13.3620923069975,4,45,50484.8443562682,0,50484.8443562682,50486.2064485752,NaN,NaN,1.36209230699751,NaN,NaN
346,50483.8539478494,50497.353948365,13.5000005156035,4,46,50489.8539478494,0,50489.8539478494,50491.353948365,NaN,NaN,1.50000051560346,NaN,NaN
347,50489.0971593956,50502.5901300026,13.4929706070034,4,47,50495.0971593956,0,50495.0971593956,50496.5901300026,NaN,NaN,1.49297060700337,NaN,NaN
348,50494.1902798918,50507.5095327553,13.3192528634972,4,48,50500.1902798918,0,50500.1902798918,50501.5095327553,NaN,NaN,1.31925286349724,NaN,NaN
349,50499.1127396052,50512.5883504376,13.4756108324,4,49,50505.1127396052,0,50505.1127396052,50506.5883504376,NaN,NaN,1.47561083239998,NaN,NaN
